0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0022;2-30-STSM-020-03;2-30;40.0;CPECC-CC-67690 BD;CPECC-CC-67754 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0024;2-30-STSM-021-01;2-30;43.0;CPECC-CC-62972 BD;CPECC-CC-65538 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0026;2-30-STSM-021-02;2-30;30.0;CPECC-CC-63111 BD;CPECC-CC-65534 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0028;2-30-STSM-021-03;2-30;21.0;CPECC-CC-62971 BD;CPECC-CC-65537 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0029;2-30-STSM-021-03;2-30;25.0;CPECC-CC-62971 BD;CPECC-CC-65537 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0033;2-30-STSM-021-04;2-30;9.0;CPECC-CC-62970 BD;CPECC-CC-65535 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0034;2-30-STSM-021-04;2-30;41.0;CPECC-CC-62970 BD;CPECC-CC-65535 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0035;2-30-STSM-021-05;2-30;7.0;CPECC-CC-63117 BD;CPECC-CC-65536 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0036;2-30-STSM-021-05;2-30;9.0;CPECC-CC-63117 BD;CPECC-CC-65536 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0037;2-30-STSM-021-05;2-30;18.0;CPECC-CC-63117 BD;CPECC-CC-65536 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0038;2-30-STSM-022-01;2-30;39.0;CPECC-CC-62968 BD;CPECC-CC-65228 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0039;2-30-STSM-022-02;2-30;36.0;CPECC-CC-66906 BD;CPECC-CC-67076 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0040;2-30-STSM-022-03;2-30;40.0;CPECC-CC-62969 BD;CPECC-CC-65232 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0041;2-30-STSM-022-04;2-30;39.0;CPECC-CC-66640 BD;CPECC-CC-66797 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0042;2-30-STSM-022-05;2-30;17.0;CPECC-CC-66905 BD;CPECC-CC-67014 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0043;2-30-STSM-022-05;2-30;25.0;CPECC-CC-66905 BD;CPECC-CC-67014 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0044;2-30-STSM-022-05;2-30;13.0;CPECC-CC-66905 BD;CPECC-CC-67014 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0045;2-30-STSM-022-05;2-30;9.0;CPECC-CC-66905 BD;CPECC-CC-67014 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0046;2-30-STSM-022-06;2-30;13.0;CPECC-CC-62967 BD;CPECC-CC-65231 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0047;2-30-STSM-022-06;2-30;27.0;CPECC-CC-62967 BD;CPECC-CC-65231 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0048;2-30-STSM-022-06;2-30;2.0;CPECC-CC-62967 BD;CPECC-CC-65231 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0049;2-30-STSM-021-05;2-30;23.0;CPECC-CC-63117 BD;CPECC-CC-65536 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0050;2-30-STSM-019-01;2-30;24.0;CPECC-CC-62977 BD;CPECC-CC-65449 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0051;2-30-STSM-021-04;2-30;23.0;CPECC-CC-62970 BD;CPECC-CC-65535 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0056;2-30-STSM-021-06;2-30;29.0;CPECC-CC-63120 BD;CPECC-CC-65533 BD;
0055-CPC-GGC-4.1.8.30.225-TM4-ID-A-0057;2-30-STSM-021-06;2-30;36.0;CPECC-CC-63120 BD;CPECC-CC-65533 BD;
0055-CPC-GGC-4.1.8.30.227-TM4-ID-A-0001;2-30-STSM-010-03;2-30;25.5;CPECC-CC-67642/1 BD;CPECC-CC-67722 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0003;2-30-STSM-026-01;2-30;6.0;CPECC-CC-60565 BD;CPECC-CC-63214/1 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0001;2-30-STSM-026-03;2-30;36.0;CPECC-CC-59898 BD;CPECC-CC-63052 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0011;2-30-STSM-026-01;2-30;23.0;CPECC-CC-60565 BD;CPECC-CC-63214/1 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0004;2-30-STSM-026-03;2-30;39.5;CPECC-CC-59898 BD;CPECC-CC-63052 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0005;2-30-STSM-026-02;2-30;5.0;CPECC-CC-60563 BD;CPECC-CC-63051 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0015;2-30-STSM-026-02;2-30;22.0;CPECC-CC-60563 BD;CPECC-CC-63051 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0006;2-30-STSM-026-07;2-30;33.0;CPECC-CC-59895 BD;CPECC-CC-63053 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0012;2-30-STSM-026-04;2-30;23.0;CPECC-CC-60571 BD;CPECC-CC-63050 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0065;2-30-STSM-028-03/2-30-STSM-028-04;2-30;5.0;CPECC-CC-62455 BD;CPECC-CC-65147 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0013;2-30-STSM-026-04;2-30;42.0;CPECC-CC-60571 BD;CPECC-CC-63050 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0009;2-30-STSM-026-07;2-30;39.0;CPECC-CC-59895 BD;CPECC-CC-63053 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0010;2-30-STSM-026-05;2-30;6.0;CPECC-CC-60569 BD;CPECC-CC-63047 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0016;2-30-STSM-026-05;2-30;22.0;CPECC-CC-60569 BD;CPECC-CC-63047 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0007;2-30-STSM-026-07;2-30;19.0;CPECC-CC-59895 BD;CPECC-CC-63053 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0008;2-30-STSM-026-06;2-30;6.0;CPECC-CC-60567 BD;CPECC-CC-63046 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0017;2-30-STSM-026-06;2-30;23.0;CPECC-CC-60567 BD;CPECC-CC-63046 BD;
0055-CPC-GGC-4.1.8.30.230-TM4-ID-A-0018;2-30-STSM-031-01;2-30;37.0;CPECC-CC-57774 BD;CPECC-CC-63039 BD;
0055-CPC-GGC-4.1.8.30.233-TM4-ID-A-0001;2-30-STSM-031-03;2-30;34.0;CPECC-CC-57772 BD;CPECC-CC-63037 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0001;2-30-STSM-003-03;2-30;7.0;CPECC-CC-63063 BD;CPECC-CC-64713 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0002;2-30-STSM-003-05;2-30;7.0;CPECC-CC-63088 BD;CPECC-CC-64718 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0004;2-30-STSM-007-02;2-30;7.0;CPECC-CC-63082/1 BD;CPECC-CC-65826 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0005;2-30-STSM-013-06;2-30;17.0;CPECC-CC-63128 BD;CPECC-CC-64494 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0006;2-30-STSM-013-04;2-30;17.0;CPECC-CC-63101 BD;CPECC-CC-64491 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0061;2-30-STSM-030-01;2-30;77.0;CPECC-CC-59897/1 BD;;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0017;2-30-STSM-014-07/2-30-STSM-014-08;2-30;11.0;CPECC-CC-62724 BD;;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0018;2-30-STSM-015-03;2-30;17.0;CPECC-CC-62836 BD;CPECC-CC-64908 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0019;2-30-STSM-015-04;2-30;19.0;CPECC-CC-62835 BD;CPECC-CC-64909 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0020;2-30-STSM-017-06;2-30;53.0;CPECC-CC-66909 BD;CPECC-CC-67109 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0022;2-30-STSM-021-04;2-30;33.0;CPECC-CC-62970 BD;CPECC-CC-65535 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0023;2-30-STSM-023-01;2-30;40.0;CPECC-CC-62739 BD;CPECC-CC-65827 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0024;2-30-STSM-023-02;2-30;19.0;CPECC-CC-62738/1 BD;CPECC-CC-65829 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0025;2-30-STSM-023-02;2-30;56.0;CPECC-CC-62738/1 BD;CPECC-CC-65829 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0026;2-30-STSM-025-03;2-30;34.0;CPECC-CC-62854 BD;CPECC-CC-65824 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0027;2-30-STSM-025-03;2-30;26.0;CPECC-CC-62854 BD;CPECC-CC-65824 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0028;2-30-STSM-023-03;2-30;39.0;CPECC-CC-62848 BD;CPECC-CC-65830 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0029;2-30-STSM-023-04;2-30;21.0;CPECC-CC-62687 BD;CPECC-CC-65828 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0030;2-30-STSM-023-04;2-30;24.0;CPECC-CC-62687 BD;CPECC-CC-65828 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0031;2-30-STSM-023-06;2-30;44.0;CPECC-CC-62826/1 BD;CPECC-CC-66259 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0032;2-30-STSM-023-07;2-30;16.0;CPECC-CC-62825 BD;CPECC-CC-65821 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0033;2-30-STSM-023-07;2-30;27.0;CPECC-CC-62825 BD;CPECC-CC-65821 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0034;2-30-STSM-023-05;2-30;12.0;CPECC-CC-67103 BD;CPECC-CC-67151 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0035;2-30-STSM-023-05;2-30;19.0;CPECC-CC-67103 BD;CPECC-CC-67151 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0036;2-30-STSM-024-01;2-30;41.0;CPECC-CC-59900/1 BD;CPECC-CC-65766 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0037;2-30-STSM-024-02;2-30;17.0;CPECC-CC-59899/1 BD;CPECC-CC-65769 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0038;2-30-STSM-024-02;2-30;24.0;CPECC-CC-59899/1 BD;CPECC-CC-65769 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0039;2-30-STSM-024-03;2-30;39.0;CPECC-CC-62824 BD;CPECC-CC-65768 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0040;2-30-STSM-024-04;2-30;13.0;CPECC-CC-62823 BD;CPECC-CC-65770 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0041;2-30-STSM-024-04;2-30;30.0;CPECC-CC-62823 BD;CPECC-CC-65770 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0042;2-30-STSM-024-05;2-30;43.0;CPECC-CC-62821 BD;CPECC-CC-65772 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0043;2-30-STSM-024-06;2-30;17.0;CPECC-CC-62820 BD;CPECC-CC-65771 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0044;2-30-STSM-024-06;2-30;31.0;CPECC-CC-62820 BD;CPECC-CC-65771 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0045;2-30-STSM-024-07;2-30;48.0;CPECC-CC-62691 BD;CPECC-CC-65774 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0046;2-30-STSM-024-07;2-30;15.0;CPECC-CC-62691 BD;CPECC-CC-65774 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0047;2-30-STSM-025-01;2-30;27.0;CPECC-CC-62690 BD;CPECC-CC-65822 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0048;2-30-STSM-025-01;2-30;18.0;CPECC-CC-62690 BD;CPECC-CC-65822 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0049;2-30-STSM-031-01;2-30;29.0;CPECC-CC-57774 BD;CPECC-CC-63039 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0051;2-30-STSM-031-03;2-30;31.0;CPECC-CC-57772 BD;CPECC-CC-63037 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0052;2-30-STSM-025-01;2-30;4.0;CPECC-CC-62690 BD;CPECC-CC-65822 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0053;2-30-STSM-025-01;2-30;4.0;CPECC-CC-62690 BD;CPECC-CC-65822 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0054;2-30-STSM-025-02;2-30;51.0;CPECC-CC-62819 BD;CPECC-CC-65823 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0055;2-30-STSM-025-02;2-30;4.0;CPECC-CC-62819 BD;CPECC-CC-65823 BD;
0055-CPC-GGC-4.1.8.30.224-TM4-ID-A-0042;2-30-STSM-030-01;2-30;35.0;CPECC-CC-59897/1 BD;;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0008;2-30-STSM-030-01;2-30;20.0;CPECC-CC-59897/1 BD;;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0059;2-30-STSM-029-01/2-30-STSM-029-02;2-30;36.0;CPECC-CC-65021 BD;CPECC-CC-62210 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0060;2-30-STSM-029-01/2-30-STSM-029-02;2-30;54.0;CPECC-CC-65021 BD;CPECC-CC-62210 BD;
0055-CPC-GGC-4.1.8.30.234-TM4-ID-A-0062;2-30-STSM-030-02;2-30;60.0;CPECC-CC-59896/2 BD;CPECC-CC-65825 BD;
0055-CPC-GGC-4.1.8.30.236-TM5-ID-A-0010;1-60-HWSM-001-07;2-30;238.0;CPECC-CC-46301 BD;CPECC-CC-46503 BD;
0055-CPC-GGC-4.1.8.30.236-TM5-ID-A-0011;1-60-HWSM-001-08;2-30;238.0;CPECC-CC-46299 BD;CPECC-CC-46504 BD;
0055-CPC-GGC-4.1.8.30.236-TM5-ID-A-0012;1-60-HWSM-001-09;2-30;127.0;CPECC-CC-44967 BD;CPECC-CC-45930 BD;
0055-CPC-GGC-4.1.8.30.236-TM5-ID-A-0013;1-60-HWSM-002-01;2-30;236.0;CPECC-CC-42998 BD;CPECC-CC-43398 BD;
0055-CPC-GGC-4.1.8.30.236-TM5-ID-A-0014;1-60-HWSM-002-02;2-30;219.0;CPECC-CC-49804 BD;CPECC-CC-65077 BD;
0055-CPC-GGC-4.1.8.30.236-TM5-ID-A-0015;1-60-HWSM-002-03;2-30;108.0;CPECC-CC-42643 BD;CPECC-CC-43934 BD;
0055-CPC-GGC-4.2.3.30.321-TM4-ID-A-0093;3-30-STSM-018-01;3-30;2.0;CPECC-CC-93673 BD;CPECC-CC-97176 BD;CPECC-CC-97177 BD
0055-CPC-GGC-4.2.3.30.321-TM4-ID-A-0094;3-30-STSM-018-02;3-30;2.0;CPECC-CC-93674 BD;CPECC-CC-97178 BD;CPECC-CC-97179 BD
0055-CPC-GGC-4.2.3.30.325-TM4-ID-A-0048;3-30-STSM-022-06;3-30;2.0;CPECC-CC-93693 BD;CPECC-CC-97183 BD;CPECC-CC-97189 BD
0055-CPC-GGC-4.2.3.30.334-TM4-ID-A-0062;3-30-STSM-030-02;3-30;63.0;CPECC-CC-94495/1 BD;CPECC-CC-96993 BD;CPECC-CC-96949 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0002;3-11-HWSM-001-03/3-11-HWSM-001-04;3-110;98.0;CPECC-CC-77967/2 BD;CPECC-CC-78252 BD;CPECC-CC-78257 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0003;3-11-HWSM-001-05/3-11-HWSM-001-06;3-110;104.0;CPECC-CC-77559/2 BD;CPECC-CC-77903/1 BD;CPECC-CC-77901/1 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0004;3-11-HWSM-001-07/3-11-HWSM-001-08;3-110;96.0;CPECC-CC-77553/2 BD;CPECC-CC-77904/1 BD;CPECC-CC-77898/1 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0005;3-11-HWSM-002-09/3-11-HWSM-002-10;3-110;100.0;CPECC-CC-77555/2 BD;CPECC-CC-77905/1 BD;CPECC-CC-77968/1 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0006;3-11-HWSM-003-05/3-11-HWSM-003-06;3-110;156.0;CPECC-CC-77966/2 BD;CPECC-CC-78258 BD;CPECC-CC-78256 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0007;3-11-HWSM-004-05/3-11-HWSM-004-06;3-110;120.0;CPECC-CC-77966/2 BD;CPECC-CC-78262 BD;CPECC-CC-78263 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0008;3-11-HWSM-005-03;3-110;128.0;CPECC-CC-77645/2 BD;CPECC-CC-77907/1 BD;CPECC-CC-77900/1 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0009;3-11-HWSM-005-05/3-11-HWSM-005-06;3-110;164.0;CPECC-CC-77964/1 BD;CPECC-CC-78264 BD;CPECC-CC-78261 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0010;3-11-HWSM-006-05/3-11-HWSM-006-06;3-110;140.0;CPECC-CC-77643/2 BD;CPECC-CC-77902/1 BD;CPECC-CC-77897/1 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0011;3-11-HWSM-006-03;3-110;79.0;CPECC-CC-77644/2 BD;CPECC-CC-77906/1 BD;CPECC-CC-77899/1 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0012;3-11-HWSM-010-03/3-11-HWSM-010-04;3-110;98.0;CPECC-CC-75685/1 BD;CPECC-CC-75861/1 BD;CPECC-CC-75869/1 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0013;3-11-HWSM-009-05/3-11-HWSM-009-06;3-110;104.0;CPECC-CC-75867/1 BD;CPECC-CC-75862/1 BD;CPECC-CC-75864/1 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0014;3-11-HWSM-009-07/3-11-HWSM-009-08;3-110;96.0;CPECC-CC-75686/1 BD;CPECC-CC-75863/1 BD;CPECC-CC-75866/1 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0015;3-11-HWSM-011-03/3-11-HWSM-011-04;3-110;100.0;CPECC-CC-75536/1 BD;CPECC-CC-75953/1 BD;CPECC-CC-75946/1 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0016;3-11-HWSM-011-05/3-11-HWSM-011-06;3-110;156.0;CPECC-CC-75537/1 BD;CPECC-CC-75951/1 BD;CPECC-CC-75943/1 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0017;3-11-HWSM-012-09/3-11-HWSM-012-10;3-110;120.0;CPECC-CC-75535/1 BD;CPECC-CC-75952/1 BD;CPECC-CC-75949/1 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0018;3-11-HWSM-013-03;3-110;122.0;CPECC-CC-75762/3 BD;CPECC-CC-76022/2 BD;CPECC-CC-76021/3 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0019;3-11-HWSM-013-05/3-11-HWSM-013-06;3-110;164.0;CPECC-CC-75771/3 BD;CPECC-CC-76024/2 BD;CPECC-CC-76020/3 BD
0055-CPC-GGC-4.2.3.11.319-TM5-ID-A-0020;3-11-HWSM-014-03/3-11-HWSM-014-04;3-110;140.0;CPECC-CC-75772/3 BD;CPECC-CC-76023/2 BD;CPECC-CC-76019/3 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0002;3-11-HWSM-007-05/3-11-HWSM-007-06;3-110;153.0;CPECC-CC-72589/1 BD;CPECC-CC-72868/1 BD;CPECC-CC-72866/1 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0003;3-11-HWSM-002-03/3-11-HWSM-002-04;3-110;180.0;CPECC-CC-72588 BD;CPECC-CC-72757 BD;CPECC-CC-72811 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0004;3-11-HWSM-002-07/3-11-HWSM-002-08;3-110;220.0;CPECC-CC-72591 BD;CPECC-CC-72758 BD;CPECC-CC-72810 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0005;3-11-HWSM-002-05;3-110;62.0;CPECC-CC-72820 BD;CPECC-CC-72994 BD;CPECC-CC-72998 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0006;3-11-HWSM-002-06;3-110;17.0;CPECC-CC-72635 BD;CPECC-CC-72991 BD;CPECC-CC-72996 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0007;3-11-HWSM-003-03/3-11-HWSM-003-04;3-110;128.0;CPECC-CC-72540 BD;CPECC-CC-72906 BD;CPECC-CC-72902 BD
0055-CPC-GGC-4.2.4.60.240-TM4-ID-A-0054;2-60-STSM-027-03/2-60-STSM-027-04;2-60;162.0;;CPECC-CC-79412 BD;CPECC-CC-79410 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0008;3-11-HWSM-003-07;3-110;110.0;CPECC-CC-72821 BD;CPECC-CC-72990 BD;CPECC-CC-72997 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0009;3-11-HWSM-004-03/3-11-HWSM-004-04;3-110;124.0;CPECC-CC-72590 BD;CPECC-CC-72905 BD;CPECC-CC-72900 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0010;3-11-HWSM-003-08;3-110;24.0;CPECC-CC-72637 BD;CPECC-CC-72998 BD;CPECC-CC-72995 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0011;3-11-HWSM-003-09;3-110;69.0;CPECC-CC-73044 BD;CPECC-CC-73475 BD;CPECC-CC-73471 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0012;3-11-HWSM-005-07/3-11-HWSM-005-08;3-110;180.0;CPECC-CC-72636 BD;CPECC-CC-73083 BD;CPECC-CC-73080 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0013;3-11-HWSM-007-03/3-11-HWSM-007-04;3-110;150.0;CPECC-CC-72539 BD;CPECC-CC-72865 BD;CPECC-CC-72867 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0014;3-11-HWSM-008-03/3-11-HWSM-008-04;3-110;164.0;CPECC-CC-72638 BD;CPECC-CC-73002 BD;CPECC-CC-73000 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0015;3-11-HWSM-009-03/3-11-HWSM-009-04;3-110;58.0;CPECC-CC-72956 BD;CPECC-CC-73001 BD;CPECC-CC-72999 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0016;3-11-HWSM-010-05/3-11-HWSM-010-06;3-110;174.0;CPECC-CC-72993/1 BD;CPECC-CC-73082 BD;CPECC-CC-73077 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0017;3-11-HWSM-010-09/3-11-HWSM-010-10;3-110;174.0;CPECC-CC-73045 BD;CPECC-CC-73171 BD;CPECC-CC-73168 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0018;3-11-HWSM-010-08;3-110;62.0;CPECC-CC-73307 BD;CPECC-CC-73474 BD;CPECC-CC-73470 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0019;3-11-HWSM-012-03/3-11-HWSM-012-04;3-110;134.0;CPECC-CC-73169 BD;CPECC-CC-73324 BD;CPECC-CC-73322 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0020;3-11-HWSM-010-07;3-110;72.0;CPECC-CC-73046 BD;CPECC-CC-73172 BD;CPECC-CC-73170 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0021;3-11-HWSM-012-07/3-11-HWSM-012-08;3-110;154.0;CPECC-CC-73246 BD;CPECC-CC-73325 BD;CPECC-CC-73321 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0022;3-11-HWSM-012-05;3-110;69.0;CPECC-CC-73306 BD;CPECC-CC-73473 BD;CPECC-CC-73469 BD
0055-CPC-GGC-4.2.3.11.321-TM5-ID-A-0023;3-11-HWSM-013-07/3-11-HWSM-013-08;3-110;180.0;CPECC-CC-73417 BD;CPECC-CC-73472 BD;CPECC-CC-73468 BD
0055-CPC-GGC-4.2.3.30.336-TM5-ID-A-0002;2-70-HWSM-001-01;3-30;203.0;CPECC-CC-84020/1 BD;CPECC-CC-85859/1 BD;CPECC-CC-85864/1 BD
0055-CPC-GGC-4.2.3.30.336-TM5-ID-A-0003;2-70-HWSM-001-02;3-30;244.0;CPECC-CC-84022/2 BD;CPECC-CC-85865/1 BD;CPECC-CC-85866/1 BD
0055-CPC-GGC-4.2.3.30.336-TM5-ID-A-0004;2-70-HWSM-001-03;3-30;237.8;CPECC-CC-85615 BD;CPECC-CC-86047 BD;CPECC-CC-86046 BD
0055-CPC-GGC-4.2.3.30.336-TM5-ID-A-0005;2-70-HWSM-001-04;3-30;284.0;CPECC-CC-84023/1 BD;CPECC-CC-85868 BD;CPECC-CC-85870 BD
0055-CPC-GGC-4.2.3.30.336-TM5-ID-A-0006;2-70-HWSM-001-05;3-30;266.0;CPECC-CC-84024/1 BD;CPECC-CC-85983/1 BD;CPECC-CC-85981/1 BD
0055-CPC-GGC-4.2.3.30.336-TM5-ID-A-0007;2-70-HWSM-001-06;3-30;90.0;CPECC-CC-83555/1 BD;CPECC-CC-86045 BD;CPECC-CC-86043 BD
0055-CPC-GGC-4.2.3.30.336-TM5-ID-A-0008;2-70-HWSM-002-02/2-70-HWSM-002-01;3-30;498.0;CPECC-CC-85616 BD;CPECC-CC-86133 BD;CPECC-CC-86129 BD
0055-CPC-GGC-4.2.3.30.336-TM5-ID-A-0009;2-70-HWSM-002-03;3-30;241.0;CPECC-CC-85617 BD;CPECC-CC-86130 BD;CPECC-CC-86132 BD
0055-CPC-GGC-4.2.3.30.336-TM5-ID-A-0010;2-70-HWSM-002-04;2-70;183.0;CPECC-CC-97923 BD;CPECC-CC-97948 BD;CPECC-CC-97949 BD
